338.1199 	EXP 	strza: autoDraw = False
338.1199 	EXP 	polygon_3: autoDraw = False
338.1199 	EXP 	polygon_4: autoDraw = False
338.1199 	EXP 	fiksa: autoDraw = True
340.1340 	EXP 	fiksa: autoDraw = False
340.1340 	EXP 	strza: autoDraw = True
340.1340 	EXP 	polygon_3: autoDraw = True
343.1230 	EXP 	polygon_4: autoDraw = True
346.1244 	EXP 	polygon_3: autoDraw = False
346.1244 	EXP 	polygon_4: autoDraw = False
346.1264 	EXP 	New trial (rep=41, index=0): None
346.1404 	EXP 	strza: autoDraw = False
346.1404 	EXP 	polygon_3: autoDraw = False
346.1404 	EXP 	polygon_4: autoDraw = False
346.1404 	EXP 	fiksa: autoDraw = True
348.1531 	EXP 	fiksa: autoDraw = False
348.1531 	EXP 	strza: autoDraw = True
348.1531 	EXP 	polygon_3: autoDraw = True
351.1376 	EXP 	polygon_4: autoDraw = True
354.1219 	EXP 	polygon_3: autoDraw = False
354.1219 	EXP 	polygon_4: autoDraw = False
354.1448 	EXP 	New trial (rep=42, index=0): None
354.1564 	EXP 	strza: autoDraw = False
354.1564 	EXP 	polygon_3: autoDraw = False
354.1564 	EXP 	polygon_4: autoDraw = False
354.1564 	EXP 	fiksa: autoDraw = True
356.1575 	EXP 	fiksa: autoDraw = False
356.1575 	EXP 	fiksa: autoDraw = False
356.1575 	EXP 	strza: autoDraw = True
356.1575 	EXP 	polygon_4: autoDraw = True
359.1233 	EXP 	polygon_3: autoDraw = True
362.1245 	EXP 	polygon_3: autoDraw = False
362.1245 	EXP 	polygon_4: autoDraw = False
362.1447 	EXP 	New trial (rep=43, index=0): None
362.1587 	EXP 	strza: autoDraw = False
362.1587 	EXP 	strza: autoDraw = False
362.1587 	EXP 	polygon_3: autoDraw = False
362.1587 	EXP 	polygon_4: autoDraw = False
362.1587 	EXP 	fiksa: autoDraw = True
364.1606 	EXP 	fiksa: autoDraw = False
364.1606 	EXP 	fiksa: autoDraw = False
364.1606 	EXP 	strza: autoDraw = True
364.1606 	EXP 	polygon_3: autoDraw = True
367.1449 	EXP 	polygon_4: autoDraw = True
370.1309 	EXP 	polygon_3: autoDraw = False
370.1309 	EXP 	polygon_4: autoDraw = False
370.1459 	EXP 	New trial (rep=44, index=0): None
370.1609 	EXP 	strza: autoDraw = False
370.1609 	EXP 	strza: autoDraw = False
370.1609 	EXP 	polygon_3: autoDraw = False
370.1609 	EXP 	polygon_4: autoDraw = False
370.1609 	EXP 	fiksa: autoDraw = True
372.1616 	EXP 	fiksa: autoDraw = False
372.1616 	EXP 	strza: autoDraw = True
372.1616 	EXP 	polygon_4: autoDraw = True
375.1460 	EXP 	polygon_3: autoDraw = True
378.1300 	EXP 	polygon_3: autoDraw = False
378.1300 	EXP 	polygon_4: autoDraw = False
378.1535 	EXP 	New trial (rep=45, index=0): None
378.1683 	EXP 	strza: autoDraw = False
378.1683 	EXP 	polygon_3: autoDraw = False
378.1683 	EXP 	polygon_4: autoDraw = False
378.1683 	EXP 	fiksa: autoDraw = True
380.1810 	EXP 	fiksa: autoDraw = False
380.1810 	EXP 	strza: autoDraw = True
380.1810 	EXP 	polygon_4: autoDraw = True
383.1489 	EXP 	polygon_3: autoDraw = True
386.1521 	EXP 	polygon_3: autoDraw = False
386.1521 	EXP 	polygon_4: autoDraw = False
386.1688 	EXP 	New trial (rep=46, index=0): None
386.1822 	EXP 	strza: autoDraw = False
386.1822 	EXP 	polygon_3: autoDraw = False
386.1822 	EXP 	polygon_4: autoDraw = False
386.1822 	EXP 	fiksa: autoDraw = True
388.1833 	EXP 	fiksa: autoDraw = False
388.1833 	EXP 	fiksa: autoDraw = False
388.1833 	EXP 	strza: autoDraw = True
388.1833 	EXP 	polygon_3: autoDraw = True
391.1729 	EXP 	polygon_4: autoDraw = True
394.1520 	EXP 	polygon_3: autoDraw = False
394.1520 	EXP 	polygon_4: autoDraw = False
394.1771 	EXP 	New trial (rep=47, index=0): None
394.1901 	EXP 	strza: autoDraw = False
394.1901 	EXP 	polygon_3: autoDraw = False
394.1901 	EXP 	polygon_4: autoDraw = False
394.1901 	EXP 	fiksa: autoDraw = True
396.2025 	EXP 	fiksa: autoDraw = False
396.2025 	EXP 	strza: autoDraw = True
396.2025 	EXP 	polygon_4: autoDraw = True
399.1706 	EXP 	polygon_3: autoDraw = True
402.1714 	EXP 	polygon_3: autoDraw = False
402.1714 	EXP 	polygon_4: autoDraw = False
402.1919 	EXP 	New trial (rep=48, index=0): None
402.2058 	EXP 	strza: autoDraw = False
402.2058 	EXP 	polygon_3: autoDraw = False
402.2058 	EXP 	polygon_4: autoDraw = False
402.2058 	EXP 	fiksa: autoDraw = True
404.2079 	EXP 	fiksa: autoDraw = False
404.2079 	EXP 	fiksa: autoDraw = False
404.2079 	EXP 	strza: autoDraw = True
404.2079 	EXP 	polygon_4: autoDraw = True
407.1733 	EXP 	polygon_3: autoDraw = True
410.1740 	EXP 	polygon_3: autoDraw = False
410.1740 	EXP 	polygon_4: autoDraw = False
410.1956 	EXP 	New trial (rep=49, index=0): None
410.2093 	EXP 	strza: autoDraw = False
410.2093 	EXP 	strza: autoDraw = False
410.2093 	EXP 	polygon_3: autoDraw = False
410.2093 	EXP 	polygon_4: autoDraw = False
410.2093 	EXP 	fiksa: autoDraw = True
412.2087 	EXP 	fiksa: autoDraw = False
412.2087 	EXP 	fiksa: autoDraw = False
412.2087 	EXP 	strza: autoDraw = True
412.2087 	EXP 	polygon_4: autoDraw = True
415.1759 	EXP 	polygon_3: autoDraw = True
418.1810 	EXP 	polygon_3: autoDraw = False
418.1810 	EXP 	polygon_4: autoDraw = False
418.1990 	EXP 	New trial (rep=50, index=0): None
418.2140 	EXP 	strza: autoDraw = False
418.2140 	EXP 	strza: autoDraw = False
418.2140 	EXP 	polygon_3: autoDraw = False
418.2140 	EXP 	polygon_4: autoDraw = False
418.2140 	EXP 	fiksa: autoDraw = True
420.2312 	EXP 	fiksa: autoDraw = False
420.2312 	EXP 	strza: autoDraw = True
420.2312 	EXP 	polygon_4: autoDraw = True
423.1955 	EXP 	polygon_3: autoDraw = True
426.1969 	EXP 	polygon_3: autoDraw = False
426.1969 	EXP 	polygon_4: autoDraw = False
426.2274 	EXP 	New trial (rep=51, index=0): None
426.2339 	EXP 	strza: autoDraw = False
426.2339 	EXP 	polygon_3: autoDraw = False
426.2339 	EXP 	polygon_4: autoDraw = False
426.2339 	EXP 	fiksa: autoDraw = True
428.2489 	EXP 	fiksa: autoDraw = False
428.2489 	EXP 	strza: autoDraw = True
428.2489 	EXP 	polygon_4: autoDraw = True
431.2322 	EXP 	polygon_3: autoDraw = True
434.2218 	EXP 	polygon_3: autoDraw = False
434.2218 	EXP 	polygon_4: autoDraw = False
434.2384 	EXP 	New trial (rep=52, index=0): None
434.2541 	EXP 	strza: autoDraw = False
434.2541 	EXP 	polygon_3: autoDraw = False
434.2541 	EXP 	polygon_4: autoDraw = False
434.2541 	EXP 	fiksa: autoDraw = True
436.2668 	EXP 	fiksa: autoDraw = False
436.2668 	EXP 	strza: autoDraw = True
436.2668 	EXP 	polygon_4: autoDraw = True
439.2525 	EXP 	polygon_3: autoDraw = True
442.2351 	EXP 	polygon_3: autoDraw = False
442.2351 	EXP 	polygon_4: autoDraw = False
442.2545 	EXP 	New trial (rep=53, index=0): None
442.2714 	EXP 	strza: autoDraw = False
442.2714 	EXP 	polygon_3: autoDraw = False
442.2714 	EXP 	polygon_4: autoDraw = False
442.2714 	EXP 	fiksa: autoDraw = True
444.2860 	EXP 	fiksa: autoDraw = False
444.2860 	EXP 	strza: autoDraw = True
444.2860 	EXP 	polygon_3: autoDraw = True
447.2533 	EXP 	polygon_4: autoDraw = True
450.2543 	EXP 	polygon_3: autoDraw = False
450.2543 	EXP 	polygon_4: autoDraw = False
450.2775 	EXP 	New trial (rep=54, index=0): None
450.2892 	EXP 	strza: autoDraw = False
450.2892 	EXP 	polygon_3: autoDraw = False
450.2892 	EXP 	polygon_4: autoDraw = False
450.2892 	EXP 	fiksa: autoDraw = True
452.2898 	EXP 	fiksa: autoDraw = False
452.2898 	EXP 	fiksa: autoDraw = False
452.2898 	EXP 	strza: autoDraw = True
452.2898 	EXP 	polygon_3: autoDraw = True
455.2561 	EXP 	polygon_4: autoDraw = True
458.2585 	EXP 	polygon_3: autoDraw = False
458.2585 	EXP 	polygon_4: autoDraw = False
458.2820 	EXP 	New trial (rep=55, index=0): None
458.2944 	EXP 	strza: autoDraw = False
458.2944 	EXP 	polygon_3: autoDraw = False
458.2944 	EXP 	polygon_4: autoDraw = False
458.2944 	EXP 	fiksa: autoDraw = True
460.3098 	EXP 	fiksa: autoDraw = False
460.3098 	EXP 	strza: autoDraw = True
460.3098 	EXP 	polygon_4: autoDraw = True
463.2757 	EXP 	polygon_3: autoDraw = True
466.2782 	EXP 	polygon_3: autoDraw = False
466.2782 	EXP 	polygon_4: autoDraw = False
466.2982 	EXP 	New trial (rep=56, index=0): None
466.3131 	EXP 	strza: autoDraw = False
466.3131 	EXP 	polygon_3: autoDraw = False
466.3131 	EXP 	polygon_4: autoDraw = False
466.3131 	EXP 	fiksa: autoDraw = True
468.3292 	EXP 	fiksa: autoDraw = False
468.3292 	EXP 	strza: autoDraw = True
468.3292 	EXP 	polygon_3: autoDraw = True
471.3161 	EXP 	polygon_4: autoDraw = True
474.3130 	EXP 	polygon_3: autoDraw = False
474.3130 	EXP 	polygon_4: autoDraw = False
474.3153 	EXP 	New trial (rep=57, index=0): None
474.3298 	EXP 	strza: autoDraw = False
474.3298 	EXP 	polygon_3: autoDraw = False
474.3298 	EXP 	polygon_4: autoDraw = False
474.3298 	EXP 	fiksa: autoDraw = True
476.3320 	EXP 	fiksa: autoDraw = False
476.3320 	EXP 	fiksa: autoDraw = False
476.3320 	EXP 	strza: autoDraw = True
476.3320 	EXP 	polygon_3: autoDraw = True
479.3143 	EXP 	polygon_4: autoDraw = True
482.2986 	EXP 	polygon_3: autoDraw = False
482.2986 	EXP 	polygon_4: autoDraw = False
482.3196 	EXP 	New trial (rep=58, index=0): None
482.3357 	EXP 	strza: autoDraw = False
482.3357 	EXP 	strza: autoDraw = False
482.3357 	EXP 	polygon_3: autoDraw = False
482.3357 	EXP 	polygon_4: autoDraw = False
482.3357 	EXP 	fiksa: autoDraw = True
484.3501 	EXP 	fiksa: autoDraw = False
484.3501 	EXP 	strza: autoDraw = True
484.3501 	EXP 	polygon_4: autoDraw = True
487.3357 	EXP 	polygon_3: autoDraw = True
490.3178 	EXP 	polygon_3: autoDraw = False
490.3178 	EXP 	polygon_4: autoDraw = False
490.3369 	EXP 	New trial (rep=59, index=0): None
490.3523 	EXP 	strza: autoDraw = False
490.3523 	EXP 	polygon_3: autoDraw = False
490.3523 	EXP 	polygon_4: autoDraw = False
490.3523 	EXP 	fiksa: autoDraw = True
492.3539 	EXP 	fiksa: autoDraw = False
492.3539 	EXP 	strza: autoDraw = True
492.3539 	EXP 	polygon_4: autoDraw = True
495.3208 	EXP 	polygon_3: autoDraw = True
498.3373 	EXP 	polygon_3: autoDraw = False
498.3373 	EXP 	polygon_4: autoDraw = False
498.3550 	EXP 	strza: autoDraw = False
498.3550 	EXP 	polygon_3: autoDraw = False
498.3550 	EXP 	polygon_4: autoDraw = False
498.3550 	EXP 	text_3: autoDraw = True
501.3570 	EXP 	text_3: autoDraw = False
501.3768 	EXP 	window1: mouseVisible = True
